Date,Value
2007-09-30,42.8
2007-10-31,42.6
2007-11-30,42.3
2007-12-31,42.2
2008-01-31,42.0
2008-02-29,41.7
2008-03-31,40.9
2008-04-30,40.7
2008-05-31,40.6
2008-06-30,40.6
2008-07-31,40.4
2008-08-31,40.1
2008-09-30,39.8
2008-10-31,39.3
2008-11-30,39.1
2008-12-31,39.0
2009-01-31,39.0
2009-02-28,38.4
2009-03-31,38.3
2009-04-30,37.9
2009-05-31,37.8
2009-06-30,37.3
2009-07-31,37.1
2009-08-31,37.2
2009-09-30,37.0
2009-10-31,37.4
2009-11-30,37.2
2009-12-31,37.0
2010-01-31,37.0
2010-02-28,36.7
2010-03-31,36.6
2010-04-30,36.1
2010-05-31,36.0
2010-06-30,35.7
2010-07-31,35.6
2010-08-31,35.4
2010-09-30,35.2
2010-10-31,35.1
2010-11-30,35.1
2010-12-31,34.9
2011-01-31,34.8
2011-02-28,34.6
2011-03-31,34.4
2011-04-30,34.3
2011-05-31,34.2
2011-06-30,33.9
2011-07-31,33.9
2011-08-31,33.4
2011-09-30,33.3
2011-10-31,33.4
2011-11-30,33.5
2011-12-31,33.8
2012-01-31,33.8
2012-02-29,33.7
2012-03-31,33.3
2012-04-30,33.3
2012-05-31,33.3
2012-06-30,32.9
2012-07-31,32.8
2012-08-31,32.6
2012-09-30,32.0
2012-10-31,32.2
2012-11-30,31.8
2012-12-31,31.6
2013-01-31,31.5
2013-02-28,31.5
2013-03-31,31.4
2013-04-30,31.3
2013-05-31,31.1
2013-06-30,30.9
2013-07-31,31.0
2013-08-31,30.8
2013-09-30,30.9
2013-10-31,30.6
2013-11-30,30.7
2013-12-31,30.6
2014-01-31,30.6
2014-02-28,30.4
2014-03-31,30.4
2014-04-30,30.5
2014-05-31,30.4
2014-06-30,30.4
2014-07-31,30.3
2014-08-31,30.2
2014-09-30,30.2
2014-10-31,30.1
2014-11-30,29.9
2014-12-31,29.9
2015-01-31,30.0
2015-02-28,29.5
2015-03-31,29.3
2015-04-30,29.3
2015-05-31,29.1
2015-06-30,28.8
2015-07-31,29.0
2015-08-31,29.1
2015-09-30,29.0
2015-10-31,28.8
2015-11-30,28.6
2015-12-31,28.7
2016-01-31,28.7
2016-02-29,28.6
2016-03-31,27.8
2016-04-30,27.9
2016-05-31,28.1
2016-06-30,28.1
2016-07-31,27.9
2016-08-31,27.7
2016-09-30,27.7
2016-10-31,27.5
2016-11-30,27.5
2016-12-31,27.6
2017-01-31,27.3
2017-02-28,27.3
2017-03-31,27.3
2017-04-30,27.7
2017-05-31,27.7
2017-06-30,27.6
2017-07-31,27.6
2017-08-31,27.5
2017-09-30,27.5
2017-10-31,27.5
2017-11-30,27.5
2017-12-31,27.3
